,country,lat,lon,date,year,month,day,institute,platform,cruise_number,instrument,model,manufacturer,max_depth,imeta_applied,id
11556,UNITED STATES,23.38999938964844,-151.0030059814453,20120829,2012,8,29,0,HORIZON SPIRIT (Cont./S;c.s.WFLG;built 08.1980;ex.CSX Spirit 2003;IMO7729459),US034546,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.47802734375,0,15393721
11557,UNITED STATES,-19.49799919128418,178.5760040283203,20120829,2012,8,29,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JPO SCORPIUS (Container Ship; call sign A8KC6; built 2007; IMO9307279),US035724,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.4257202148438,0,15393720
11558,UNKNOWN,13.758000373840332,-37.35599899291992,20120829,2012,8,29,0,MAERSK VILNIUS (Cont.ship;call sign 9V8503;built 2010;IMO9408956),99010588,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,892.0264892578125,0,15393724
11559,JAPAN,29.10000038146973,130.09700012207028,20120829,2012,8,29,0,KEIFU MARU (R/V;call sign JPBN;built 2000;IMO9237838),JP039332,XBT: T7 (TSK - TSURUMI SEIKI Co.),T7,TSK - TSURUMI SEIKI Co.,786.530029296875,0,15393727
11560,UNKNOWN,13.90999984741211,-37.54199981689453,20120829,2012,8,29,0,MAERSK VILNIUS (Cont.ship;call sign 9V8503;built 2010;IMO9408956),99010588,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,873.5997314453125,0,15393728
11561,UNITED STATES,23.21999931335449,-151.5030059814453,20120829,2012,8,29,0,HORIZON SPIRIT (Cont./S;c.s.WFLG;built 08.1980;ex.CSX Spirit 2003;IMO7729459),US034546,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.4827880859376,0,15393726
11562,UNITED STATES,-19.24799919128418,178.60800170898438,20120829,2012,8,29,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JPO SCORPIUS (Container Ship; call sign A8KC6; built 2007; IMO9307279),US035724,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.392578125,0,15393725
11563,JAPAN,28.833999633789062,129.91799926757812,20120829,2012,8,29,0,KEIFU MARU (R/V;call sign JPBN;built 2000;IMO9237838),JP039332,XBT: T7 (TSK - TSURUMI SEIKI Co.),T7,TSK - TSURUMI SEIKI Co.,280.381591796875,0,15393731
11564,UNKNOWN,14.062999725341797,-37.72700119018555,20120829,2012,8,29,0,MAERSK VILNIUS (Cont.ship;call sign 9V8503;built 2010;IMO9408956),99010588,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,887.8162841796875,0,15393732
11565,UNITED STATES,23.05200004577637,-152.0030059814453,20120829,2012,8,29,0,HORIZON SPIRIT (Cont./S;c.s.WFLG;built 08.1980;ex.CSX Spirit 2003;IMO7729459),US034546,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.4732055664062,0,15393730
11566,AUSTRALIA,-35.46590042114258,150.92689514160156,20120829,2012,8,29,0,HMAS NEWCASTLE (FFG-06;c.s.VLNC;built 02.1992;comm-d 12.1993),AU004680,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,886.7771606445312,0,15814407
11567,AUSTRALIA,-35.43960189819336,150.9420928955078,20120829,2012,8,29,0,HMAS NEWCASTLE (FFG-06;c.s.VLNC;built 02.1992;comm-d 12.1993),AU004680,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,886.7813720703125,0,15814408
11568,AUSTRALIA,-21.016700744628903,110.31670379638672,20120829,2012,8,29,AUSTRALIAN BUREAU OF METEOROLOGY (ABOM) (MELBOURNE; VICTORIA),SWAN RIVER BRIDGE (Cont.ship; call sign 9V8218; built 2010; IMO9550395),AU004833,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.3853149414062,0,15393733
11569,UNITED STATES,-18.99799919128418,178.63699340820312,20120829,2012,8,29,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JPO SCORPIUS (Container Ship; call sign A8KC6; built 2007; IMO9307279),US035724,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.401123046875,0,15393729
11570,UNKNOWN,14.21399974822998,-37.90999984741211,20120829,2012,8,29,0,MAERSK VILNIUS (Cont.ship;call sign 9V8503;built 2010;IMO9408956),99010588,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,895.5570068359375,0,15393735
11571,UNKNOWN,14.36299991607666,-38.09299850463867,20120829,2012,8,29,0,MAERSK VILNIUS (Cont.ship;call sign 9V8503;built 2010;IMO9408956),99010588,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,893.1998901367188,0,15393736
11572,UNITED STATES,-18.74799919128418,178.6649932861328,20120829,2012,8,29,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JPO SCORPIUS (Container Ship; call sign A8KC6; built 2007; IMO9307279),US035724,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.39111328125,0,15393734
11573,UNKNOWN,14.508000373840332,-38.27899932861328,20120829,2012,8,29,0,MAERSK VILNIUS (Cont.ship;call sign 9V8503;built 2010;IMO9408956),99010588,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,882.5225219726562,0,15393739
11574,UNITED STATES,22.886999130249023,-152.5030059814453,20120829,2012,8,29,0,HORIZON SPIRIT (Cont./S;c.s.WFLG;built 08.1980;ex.CSX Spirit 2003;IMO7729459),US034546,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.4562377929688,0,15393738
11575,UNITED STATES,-18.49799919128418,178.56700134277344,20120829,2012,8,29,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JPO SCORPIUS (Container Ship; call sign A8KC6; built 2007; IMO9307279),US035724,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.3850708007812,0,15393737
11576,UNKNOWN,14.664999961853027,-38.459999084472656,20120829,2012,8,29,0,MAERSK VILNIUS (Cont.ship;call sign 9V8503;built 2010;IMO9408956),99010588,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,894.379150390625,0,15393742
11577,UNITED STATES,22.72900009155273,-153.0030059814453,20120829,2012,8,29,0,HORIZON SPIRIT (Cont./S;c.s.WFLG;built 08.1980;ex.CSX Spirit 2003;IMO7729459),US034546,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.4517822265624,0,15393741
11578,UNITED STATES,-18.29800033569336,178.45399475097656,20120829,2012,8,29,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JPO SCORPIUS (Container Ship; call sign A8KC6; built 2007; IMO9307279),US035724,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.38330078125,0,15393740
11579,UNKNOWN,44.31669998168945,-63.98329925537109,20120829,2012,8,29,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,87.96226501464844,0,15393744
11580,UNKNOWN,14.819000244140623,-38.63999938964844,20120829,2012,8,29,0,MAERSK VILNIUS (Cont.ship;call sign 9V8503;built 2010;IMO9408956),99010588,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,900.847412109375,0,15393745
11581,AUSTRALIA,-19.83329963684082,109.86669921875,20120829,2012,8,29,AUSTRALIAN BUREAU OF METEOROLOGY (ABOM) (MELBOURNE; VICTORIA),SWAN RIVER BRIDGE (Cont.ship; call sign 9V8218; built 2010; IMO9550395),AU004833,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.3574829101562,0,15393746
11582,UNITED STATES,-18.18199920654297,178.39300537109375,20120829,2012,8,29,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JPO SCORPIUS (Container Ship; call sign A8KC6; built 2007; IMO9307279),US035724,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.3947143554688,0,15393743
11583,UNKNOWN,14.970999717712402,-38.82600021362305,20120829,2012,8,29,0,MAERSK VILNIUS (Cont.ship;call sign 9V8503;built 2010;IMO9408956),99010588,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,900.2546997070312,0,15393748
11584,UNITED STATES,22.56999969482422,-153.5030059814453,20120829,2012,8,29,0,HORIZON SPIRIT (Cont./S;c.s.WFLG;built 08.1980;ex.CSX Spirit 2003;IMO7729459),US034546,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.431396484375,0,15393747
11585,UNKNOWN,15.116000175476074,-39.01499938964844,20120829,2012,8,29,0,MAERSK VILNIUS (Cont.ship;call sign 9V8503;built 2010;IMO9408956),99010588,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,911.5294189453124,0,15393749
11586,UNKNOWN,15.267000198364258,-39.196998596191406,20120829,2012,8,29,0,MAERSK VILNIUS (Cont.ship;call sign 9V8503;built 2010;IMO9408956),99010588,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,907.9968872070312,0,15393750
11587,UNITED STATES,22.40399932861328,-154.0030059814453,20120829,2012,8,29,0,HORIZON SPIRIT (Cont./S;c.s.WFLG;built 08.1980;ex.CSX Spirit 2003;IMO7729459),US034546,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.4400634765624,0,15663134
11588,UNKNOWN,15.42199993133545,-39.37200164794922,20120829,2012,8,29,0,MAERSK VILNIUS (Cont.ship;call sign 9V8503;built 2010;IMO9408956),99010588,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,894.37744140625,0,15393752
11589,UNITED STATES,22.24300003051757,-154.50399780273438,20120829,2012,8,29,0,HORIZON SPIRIT (Cont./S;c.s.WFLG;built 08.1980;ex.CSX Spirit 2003;IMO7729459),US034546,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.4549560546876,0,15393751
11590,UNKNOWN,15.562999725341797,-39.55899810791016,20120829,2012,8,29,0,MAERSK VILNIUS (Cont.ship;call sign 9V8503;built 2010;IMO9408956),99010588,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,914.4544067382812,0,15393753
11591,AUSTRALIA,-35.09149932861328,151.11880493164062,20120829,2012,8,29,0,HMAS SYDNEY (FFG-03;call sign VKML;built 09.1980;comm-d 01.1983),AU004757,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,886.7589721679688,0,15814409
11592,AUSTRALIA,-18.700000762939453,109.4499969482422,20120829,2012,8,29,AUSTRALIAN BUREAU OF METEOROLOGY (ABOM) (MELBOURNE; VICTORIA),SWAN RIVER BRIDGE (Cont.ship; call sign 9V8218; built 2010; IMO9550395),AU004833,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.34423828125,0,15393754
11593,UNKNOWN,15.70199966430664,-39.74800109863281,20120829,2012,8,29,0,MAERSK VILNIUS (Cont.ship;call sign 9V8503;built 2010;IMO9408956),99010588,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,902.5966796875,0,15393756
11594,UNITED STATES,22.077999114990234,-155.0030059814453,20120829,2012,8,29,0,HORIZON SPIRIT (Cont./S;c.s.WFLG;built 08.1980;ex.CSX Spirit 2003;IMO7729459),US034546,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.4107666015624,0,15393755
11595,UNKNOWN,15.847999572753904,-39.92599868774414,20120830,2012,8,30,0,MAERSK VILNIUS (Cont.ship;call sign 9V8503;built 2010;IMO9408956),99010588,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,909.745361328125,0,15393758
11596,UNITED STATES,21.974000930786133,-155.33599853515625,20120830,2012,8,30,0,HORIZON SPIRIT (Cont./S;c.s.WFLG;built 08.1980;ex.CSX Spirit 2003;IMO7729459),US034546,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.411376953125,0,15393757
11597,UNITED STATES,21.964000701904297,-155.36700439453125,20120830,2012,8,30,0,HORIZON SPIRIT (Cont./S;c.s.WFLG;built 08.1980;ex.CSX Spirit 2003;IMO7729459),US034546,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.4224243164062,0,15663135
11598,UNKNOWN,15.99899959564209,-40.10200119018555,20120830,2012,8,30,0,MAERSK VILNIUS (Cont.ship;call sign 9V8503;built 2010;IMO9408956),99010588,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,914.4426879882812,0,15393760
11599,UNKNOWN,16.152999877929688,-40.27999877929688,20120830,2012,8,30,0,MAERSK VILNIUS (Cont.ship;call sign 9V8503;built 2010;IMO9408956),99010588,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,862.3201904296875,0,15393761
11600,AUSTRALIA,-25.25480079650879,105.0,20120830,2012,8,30,0,SOUTHERN SURVEYOR (R/V;c.s.VLHJ;built 1972;ex.Kurdeen 1982;IMO7113002),AU004708,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,992.8286743164062,0,15656802
11601,UNITED STATES,21.86899948120117,-155.6699981689453,20120830,2012,8,30,0,HORIZON SPIRIT (Cont./S;c.s.WFLG;built 08.1980;ex.CSX Spirit 2003;IMO7729459),US034546,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.44677734375,0,15393759
11602,UNKNOWN,16.305000305175778,-40.46599960327149,20120830,2012,8,30,0,MAERSK VILNIUS (Cont.ship;call sign 9V8503;built 2010;IMO9408956),99010588,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,915.619384765625,0,15393762
11603,UNITED STATES,21.7549991607666,-156.0030059814453,20120830,2012,8,30,0,HORIZON SPIRIT (Cont./S;c.s.WFLG;built 08.1980;ex.CSX Spirit 2003;IMO7729459),US034546,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.4095458984376,0,15663136
11604,AUSTRALIA,-17.483299255371097,108.9832992553711,20120830,2012,8,30,AUSTRALIAN BUREAU OF METEOROLOGY (ABOM) (MELBOURNE; VICTORIA),SWAN RIVER BRIDGE (Cont.ship; call sign 9V8218; built 2010; IMO9550395),AU004833,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.3348388671876,0,15393763
11605,UNKNOWN,16.461999893188473,-40.65499877929688,20120830,2012,8,30,0,MAERSK VILNIUS (Cont.ship;call sign 9V8503;built 2010;IMO9408956),99010588,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,908.5709228515624,0,15393765
11606,UNITED STATES,21.636999130249023,-156.33700561523438,20120830,2012,8,30,0,HORIZON SPIRIT (Cont./S;c.s.WFLG;built 08.1980;ex.CSX Spirit 2003;IMO7729459),US034546,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.3976440429688,0,15663137
11607,UNITED STATES,21.628999710083008,-156.36399841308594,20120830,2012,8,30,0,HORIZON SPIRIT (Cont./S;c.s.WFLG;built 08.1980;ex.CSX Spirit 2003;IMO7729459),US034546,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.3910522460938,0,15393764
11608,UNKNOWN,16.618999481201172,-40.8489990234375,20120830,2012,8,30,0,MAERSK VILNIUS (Cont.ship;call sign 9V8503;built 2010;IMO9408956),99010588,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,896.1289672851562,0,15393767
11609,UNITED STATES,21.542999267578125,-156.6699981689453,20120830,2012,8,30,0,HORIZON SPIRIT (Cont./S;c.s.WFLG;built 08.1980;ex.CSX Spirit 2003;IMO7729459),US034546,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.3822021484376,0,15393766
11610,AUSTRALIA,-35.24319839477539,151.55169677734375,20120830,2012,8,30,0,HMAS SYDNEY (FFG-03;call sign VKML;built 09.1980;comm-d 01.1983),AU004757,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,886.7369384765625,0,15814410
11611,UNKNOWN,44.63330078125,-62.5167007446289,20120830,2012,8,30,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,87.94644927978516,0,15393769
11612,UNKNOWN,16.770999908447266,-41.03499984741211,20120830,2012,8,30,0,MAERSK VILNIUS (Cont.ship;call sign 9V8503;built 2010;IMO9408956),99010588,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,912.0897216796876,0,15393770
11613,UNITED STATES,21.42799949645996,-157.0030059814453,20120830,2012,8,30,0,HORIZON SPIRIT (Cont./S;c.s.WFLG;built 08.1980;ex.CSX Spirit 2003;IMO7729459),US034546,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.4207763671876,0,15393768
11614,UNKNOWN,20.58329963684082,-157.73330688476562,20120830,2012,8,30,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,468.5404357910156,0,15393771
11615,UNKNOWN,16.92099952697754,-41.21799850463867,20120830,2012,8,30,0,MAERSK VILNIUS (Cont.ship;call sign 9V8503;built 2010;IMO9408956),99010588,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,904.4536743164062,0,15393772
11616,UNKNOWN,17.07200050354004,-41.40599822998047,20120830,2012,8,30,0,MAERSK VILNIUS (Cont.ship;call sign 9V8503;built 2010;IMO9408956),99010588,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,877.7098388671875,0,15393773
11617,UNITED STATES,21.31599998474121,-157.33599853515625,20120830,2012,8,30,0,HORIZON SPIRIT (Cont./S;c.s.WFLG;built 08.1980;ex.CSX Spirit 2003;IMO7729459),US034546,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.3985595703124,0,15663138
11618,UNITED STATES,21.23500061035156,-157.6699981689453,20120830,2012,8,30,0,HORIZON SPIRIT (Cont./S;c.s.WFLG;built 08.1980;ex.CSX Spirit 2003;IMO7729459),US034546,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.4599609375,0,15663139
11619,AUSTRALIA,-34.384300231933594,151.90420532226562,20120830,2012,8,30,0,HMAS NEWCASTLE (FFG-06;c.s.VLNC;built 02.1992;comm-d 12.1993),AU004680,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,886.735595703125,0,15814411
11620,AUSTRALIA,-16.233299255371097,108.5167007446289,20120830,2012,8,30,AUSTRALIAN BUREAU OF METEOROLOGY (ABOM) (MELBOURNE; VICTORIA),SWAN RIVER BRIDGE (Cont.ship; call sign 9V8218; built 2010; IMO9550395),AU004833,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.2894287109376,0,15393774
11621,UNKNOWN,17.224000930786133,-41.59400177001953,20120830,2012,8,30,0,MAERSK VILNIUS (Cont.ship;call sign 9V8503;built 2010;IMO9408956),99010588,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,889.5618896484375,0,15393775
11622,AUSTRALIA,-25.74600028991699,105.0,20120830,2012,8,30,0,SOUTHERN SURVEYOR (R/V;c.s.VLHJ;built 1972;ex.Kurdeen 1982;IMO7113002),AU004708,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,962.9779052734376,0,15656803
11623,UNITED STATES,21.242000579833984,-157.8350067138672,20120830,2012,8,30,0,HORIZON SPIRIT (Cont./S;c.s.WFLG;built 08.1980;ex.CSX Spirit 2003;IMO7729459),US034546,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.4520263671876,0,15663140
11624,UNKNOWN,17.378000259399414,-41.77899932861328,20120830,2012,8,30,0,MAERSK VILNIUS (Cont.ship;call sign 9V8503;built 2010;IMO9408956),99010588,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,912.0960693359376,0,15393776
11625,AUSTRALIA,-34.901199340820305,151.3572998046875,20120830,2012,8,30,0,HMAS SYDNEY (FFG-03;call sign VKML;built 09.1980;comm-d 01.1983),AU004757,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,886.7447509765625,0,15814412
11626,UNKNOWN,17.528999328613278,-41.96500015258789,20120830,2012,8,30,0,MAERSK VILNIUS (Cont.ship;call sign 9V8503;built 2010;IMO9408956),99010588,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,918.5577392578124,0,15393777
11627,UNKNOWN,17.67799949645996,-42.15299987792969,20120830,2012,8,30,0,MAERSK VILNIUS (Cont.ship;call sign 9V8503;built 2010;IMO9408956),99010588,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,891.4283447265625,0,15393778
11628,UNKNOWN,17.827999114990234,-42.34299850463867,20120830,2012,8,30,0,MAERSK VILNIUS (Cont.ship;call sign 9V8503;built 2010;IMO9408956),99010588,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,901.4213256835938,0,15393779
11629,AUSTRALIA,-15.26669979095459,108.1500015258789,20120830,2012,8,30,AUSTRALIAN BUREAU OF METEOROLOGY (ABOM) (MELBOURNE; VICTORIA),SWAN RIVER BRIDGE (Cont.ship; call sign 9V8218; built 2010; IMO9550395),AU004833,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.271484375,0,15393780
11630,UNKNOWN,17.981000900268555,-42.53300094604492,20120830,2012,8,30,0,MAERSK VILNIUS (Cont.ship;call sign 9V8503;built 2010;IMO9408956),99010588,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,905.046142578125,0,15393781
11631,AUSTRALIA,-33.825199127197266,153.07749938964844,20120830,2012,8,30,0,HMAS NEWCASTLE (FFG-06;c.s.VLNC;built 02.1992;comm-d 12.1993),AU004680,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,381.9970397949219,0,15814413
11632,AUSTRALIA,-33.85150146484375,153.06069946289062,20120830,2012,8,30,0,HMAS NEWCASTLE (FFG-06;c.s.VLNC;built 02.1992;comm-d 12.1993),AU004680,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,561.480224609375,0,15814414
11633,UNKNOWN,18.138999938964844,-42.72000122070313,20120830,2012,8,30,0,MAERSK VILNIUS (Cont.ship;call sign 9V8503;built 2010;IMO9408956),99010588,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,899.0598754882812,0,15393782
11634,UNKNOWN,21.41670036315918,-159.1833038330078,20120830,2012,8,30,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,773.7630615234375,0,15393783
11635,UNKNOWN,18.29100036621093,-42.90800094604492,20120830,2012,8,30,0,MAERSK VILNIUS (Cont.ship;call sign 9V8503;built 2010;IMO9408956),99010588,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,900.2423706054688,0,15393784
11636,UNKNOWN,18.441999435424805,-43.09999847412109,20120830,2012,8,30,0,MAERSK VILNIUS (Cont.ship;call sign 9V8503;built 2010;IMO9408956),99010588,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,906.8031005859376,0,15393785
11637,UNKNOWN,18.59199905395508,-43.28400039672852,20120830,2012,8,30,0,MAERSK VILNIUS (Cont.ship;call sign 9V8503;built 2010;IMO9408956),99010588,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,890.8344116210938,0,15393786
11638,AUSTRALIA,-26.25029945373535,104.9998016357422,20120830,2012,8,30,0,SOUTHERN SURVEYOR (R/V;c.s.VLHJ;built 1972;ex.Kurdeen 1982;IMO7113002),AU004708,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,988.8026733398438,0,15656804
11639,UNKNOWN,18.742000579833984,-43.46699905395508,20120830,2012,8,30,0,MAERSK VILNIUS (Cont.ship;call sign 9V8503;built 2010;IMO9408956),99010588,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,894.9485473632812,0,15393787
11640,AUSTRALIA,-13.73330020904541,107.5832977294922,20120830,2012,8,30,AUSTRALIAN BUREAU OF METEOROLOGY (ABOM) (MELBOURNE; VICTORIA),SWAN RIVER BRIDGE (Cont.ship; call sign 9V8218; built 2010; IMO9550395),AU004833,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.3118896484376,0,15393788
11641,UNKNOWN,18.88599967956543,-43.65499877929688,20120830,2012,8,30,0,MAERSK VILNIUS (Cont.ship;call sign 9V8503;built 2010;IMO9408956),99010588,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,910.9149169921876,0,15393789
11642,JAPAN,33.700000762939446,138.34500122070312,20120830,2012,8,30,0,SHOYO (R/V; call sign JLPT; built 03.1998; IMO9203019),JP039347,XBT: T6 (TSK - TSURUMI SEIKI Co.),T6,TSK - TSURUMI SEIKI Co.,450.9471130371094,0,15393790
11643,UNKNOWN,19.030000686645508,-43.84400177001953,20120830,2012,8,30,0,MAERSK VILNIUS (Cont.ship;call sign 9V8503;built 2010;IMO9408956),99010588,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,900.8275756835938,0,15393791
11644,UNKNOWN,19.17799949645996,-44.025001525878906,20120830,2012,8,30,0,MAERSK VILNIUS (Cont.ship;call sign 9V8503;built 2010;IMO9408956),99010588,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,885.4467163085938,0,15393792
11645,UNKNOWN,19.326000213623047,-44.209999084472656,20120830,2012,8,30,0,MAERSK VILNIUS (Cont.ship;call sign 9V8503;built 2010;IMO9408956),99010588,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,904.4481811523438,0,15393793
11646,AUSTRALIA,-12.58329963684082,107.1500015258789,20120830,2012,8,30,AUSTRALIAN BUREAU OF METEOROLOGY (ABOM) (MELBOURNE; VICTORIA),SWAN RIVER BRIDGE (Cont.ship; call sign 9V8218; built 2010; IMO9550395),AU004833,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.4096069335938,0,15393794
11647,JAPAN,33.35300064086914,138.06599426269528,20120830,2012,8,30,0,SHOYO (R/V; call sign JLPT; built 03.1998; IMO9203019),JP039347,XBT: T6 (TSK - TSURUMI SEIKI Co.),T6,TSK - TSURUMI SEIKI Co.,451.1164245605469,0,15393795
11648,UNKNOWN,19.483999252319336,-44.39799880981445,20120830,2012,8,30,0,MAERSK VILNIUS (Cont.ship;call sign 9V8503;built 2010;IMO9408956),99010588,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,890.1515502929688,0,15393796
11649,UNKNOWN,19.63599967956543,-44.5880012512207,20120830,2012,8,30,0,MAERSK VILNIUS (Cont.ship;call sign 9V8503;built 2010;IMO9408956),99010588,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,911.5053100585938,0,15393797
11650,AUSTRALIA,-26.752700805664062,105.00399780273438,20120830,2012,8,30,0,SOUTHERN SURVEYOR (R/V;c.s.VLHJ;built 1972;ex.Kurdeen 1982;IMO7113002),AU004708,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,945.894287109375,0,15656805
