,country,lat,lon,date,year,month,day,institute,platform,cruise_number,instrument,model,manufacturer,max_depth,imeta_applied,id
13460,JAPAN,37.89300155639648,142.7729949951172,20151015,2015,10,15,0,MEIYO (CALL SIGN JNQN),JP040989,XBT: T5 (TSK - TSURUMI SEIKI Co.),T5,TSK - TSURUMI SEIKI Co.,1200.270751953125,0,17368248
13461,UNITED STATES,36.18928909301758,-126.9249496459961,20151015,2015,10,15,US DOC NOAA OFFICE OF OCEAN.AND ATM.RESEARCH;OFFICE OF OCEAN EXPLOR.AND RESEARCH,OKEANOS EXPLORER (R/V;c.s.WTDH;b.1988;comm-d 08.2008;ex.USNS Capable;IMO8835114),US037361,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,747.8164672851562,0,17389563
13462,UNKNOWN,57.21670150756836,-6.75,20151015,2015,10,15,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,110.06565856933594,0,17368249
13463,JAPAN,37.89500045776367,142.7729949951172,20151015,2015,10,15,0,MEIYO (CALL SIGN JNQN),JP040989,XBT: T5 (TSK - TSURUMI SEIKI Co.),T5,TSK - TSURUMI SEIKI Co.,1200.39599609375,0,17368250
13464,JAPAN,29.99799919128418,128.51100158691406,20151015,2015,10,15,0,TAKUYO (CALL SIGN 7JWN),JP040985,XBT: T5 (TSK - TSURUMI SEIKI Co.),T5,TSK - TSURUMI SEIKI Co.,389.5228576660156,0,17368251
13465,JAPAN,29.47500038146973,127.76100158691406,20151015,2015,10,15,0,SHOYO (R/V; call sign JLPT; built 03.1998; IMO9203019),JP040984,XBT: T5 (TSK - TSURUMI SEIKI Co.),T5,TSK - TSURUMI SEIKI Co.,965.5789184570312,0,17368252
13466,JAPAN,37.88999938964844,142.76800537109375,20151015,2015,10,15,0,MEIYO (CALL SIGN JNQN),JP040989,XBT: T5 (TSK - TSURUMI SEIKI Co.),T5,TSK - TSURUMI SEIKI Co.,1200.424072265625,0,17368253
13467,JAPAN,30.09600067138672,129.51300048828122,20151015,2015,10,15,0,TAKUYO (CALL SIGN 7JWN),JP040985,XBT: T5 (TSK - TSURUMI SEIKI Co.),T5,TSK - TSURUMI SEIKI Co.,389.4569396972656,0,17368254
13468,JAPAN,30.13599967956543,130.25599670410156,20151015,2015,10,15,0,TAKUYO (CALL SIGN 7JWN),JP040985,XBT: T5 (TSK - TSURUMI SEIKI Co.),T5,TSK - TSURUMI SEIKI Co.,389.2893676757813,0,17368255
13469,UNITED STATES,36.75590896606445,-125.2571792602539,20151015,2015,10,15,US DOC NOAA OFFICE OF OCEAN.AND ATM.RESEARCH;OFFICE OF OCEAN EXPLOR.AND RESEARCH,OKEANOS EXPLORER (R/V;c.s.WTDH;b.1988;comm-d 08.2008;ex.USNS Capable;IMO8835114),US037361,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,747.7442016601562,0,17389564
13470,UNKNOWN,56.6500015258789,-7.300000190734862,20151015,2015,10,15,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,165.93994140625,0,17368256
13471,UNKNOWN,36.18330001831055,-122.7332992553711,20151015,2015,10,15,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,732.8236083984375,0,17368257
13472,UNKNOWN,55.70000076293945,-7.366700172424316,20151015,2015,10,15,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,34.9560432434082,0,17368258
13473,JAPAN,30.44099998474121,131.50100708007812,20151015,2015,10,15,0,TAKUYO (CALL SIGN 7JWN),JP040985,XBT: T5 (TSK - TSURUMI SEIKI Co.),T5,TSK - TSURUMI SEIKI Co.,389.4009704589844,0,17368259
13474,UNKNOWN,35.68330001831055,-122.7332992553711,20151015,2015,10,15,0,0,0,XBT: T4 (SIPPICAN),T4,SIPPICAN,457.4078674316406,0,17368260
13475,UNKNOWN,40.53329849243164,-125.9832992553711,20151015,2015,10,15,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,772.8502807617188,0,17368261
13476,JAPAN,30.391000747680664,129.79600524902344,20151015,2015,10,15,0,SHOYO (R/V; call sign JLPT; built 03.1998; IMO9203019),JP040984,XBT: T6 (TSK - TSURUMI SEIKI Co.),T6,TSK - TSURUMI SEIKI Co.,460.3756103515625,0,17368262
13477,FRANCE,-20.86100006103516,55.3489990234375,20151015,2015,10,15,0,MARION DUFRESNE (Call sign FNIN; built 1995; IMO 9050814),FR016192,XBT: T7 (SIPPICAN),T7,SIPPICAN,631.4849243164062,0,17368263
13478,JAPAN,38.63800048828125,143.26100158691406,20151015,2015,10,15,0,MEIYO (CALL SIGN JNQN),JP040989,XBT: T5 (TSK - TSURUMI SEIKI Co.),T5,TSK - TSURUMI SEIKI Co.,1745.91796875,0,17368264
13479,FRANCE,-20.724000930786133,55.44900131225586,20151015,2015,10,15,0,MARION DUFRESNE (Call sign FNIN; built 1995; IMO 9050814),FR016192,XBT: T7 (SIPPICAN),T7,SIPPICAN,748.0230102539062,0,17368265
13480,UNITED STATES,37.4018783569336,-123.401611328125,20151015,2015,10,15,US DOC NOAA OFFICE OF OCEAN.AND ATM.RESEARCH;OFFICE OF OCEAN EXPLOR.AND RESEARCH,OKEANOS EXPLORER (R/V;c.s.WTDH;b.1988;comm-d 08.2008;ex.USNS Capable;IMO8835114),US037361,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,747.718994140625,0,17389565
13481,JAPAN,30.99300003051757,132.50100708007812,20151015,2015,10,15,0,TAKUYO (CALL SIGN 7JWN),JP040985,XBT: T5 (TSK - TSURUMI SEIKI Co.),T5,TSK - TSURUMI SEIKI Co.,389.33978271484375,0,17368266
13482,UNKNOWN,34.38330078125,-121.6999969482422,20151015,2015,10,15,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,613.9850463867188,0,17368267
13483,UNKNOWN,39.36669921875,-125.2833023071289,20151015,2015,10,15,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,772.9389038085938,0,17368268
13484,JAPAN,38.6349983215332,143.26100158691406,20151015,2015,10,15,0,MEIYO (CALL SIGN JNQN),JP040989,XBT: T5 (TSK - TSURUMI SEIKI Co.),T5,TSK - TSURUMI SEIKI Co.,1745.9085693359375,0,17368269
13485,JAPAN,31.55599975585937,133.49800109863278,20151016,2015,10,16,0,TAKUYO (CALL SIGN 7JWN),JP040985,XBT: T5 (TSK - TSURUMI SEIKI Co.),T5,TSK - TSURUMI SEIKI Co.,389.4134521484375,0,17368270
13486,JAPAN,32.097999572753906,134.5,20151016,2015,10,16,0,TAKUYO (CALL SIGN 7JWN),JP040985,XBT: T5 (TSK - TSURUMI SEIKI Co.),T5,TSK - TSURUMI SEIKI Co.,389.4138793945313,0,17368271
13487,UNKNOWN,32.61669921875,-119.1500015258789,20151016,2015,10,16,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,191.0655975341797,0,17368272
13488,JAPAN,32.6510009765625,135.49800109863278,20151016,2015,10,16,0,TAKUYO (CALL SIGN 7JWN),JP040985,XBT: T5 (TSK - TSURUMI SEIKI Co.),T5,TSK - TSURUMI SEIKI Co.,389.4061279296875,0,17368273
13489,JAPAN,33.029998779296875,134.00300598144528,20151016,2015,10,16,0,SHOYO (R/V; call sign JLPT; built 03.1998; IMO9203019),JP040984,XBT: T6 (TSK - TSURUMI SEIKI Co.),T6,TSK - TSURUMI SEIKI Co.,459.8576049804688,0,17368274
13490,JAPAN,38.88600158691406,143.36099243164062,20151016,2015,10,16,0,MEIYO (CALL SIGN JNQN),JP040989,XBT: T5 (TSK - TSURUMI SEIKI Co.),T5,TSK - TSURUMI SEIKI Co.,1745.8936767578125,0,17368275
13491,JAPAN,33.17300033569336,136.5,20151016,2015,10,16,0,TAKUYO (CALL SIGN 7JWN),JP040985,XBT: T5 (TSK - TSURUMI SEIKI Co.),T5,TSK - TSURUMI SEIKI Co.,389.1842651367188,0,17368276
13492,JAPAN,33.74300003051758,137.5050048828125,20151016,2015,10,16,0,TAKUYO (CALL SIGN 7JWN),JP040985,XBT: T5 (TSK - TSURUMI SEIKI Co.),T5,TSK - TSURUMI SEIKI Co.,388.1693420410156,0,17368277
13493,JAPAN,38.8849983215332,143.36099243164062,20151016,2015,10,16,0,MEIYO (CALL SIGN JNQN),JP040989,XBT: T5 (TSK - TSURUMI SEIKI Co.),T5,TSK - TSURUMI SEIKI Co.,1745.895751953125,0,17368278
13494,JAPAN,38.89599990844727,143.36300659179688,20151016,2015,10,16,0,MEIYO (CALL SIGN JNQN),JP040989,XBT: T5 (TSK - TSURUMI SEIKI Co.),T5,TSK - TSURUMI SEIKI Co.,1745.904296875,0,17368279
13495,JAPAN,38.72299957275391,143.64300537109375,20151017,2015,10,17,0,MEIYO (CALL SIGN JNQN),JP040989,XBT: T5 (TSK - TSURUMI SEIKI Co.),T5,TSK - TSURUMI SEIKI Co.,1745.900146484375,0,17368280
13496,JAPAN,38.73099899291992,143.64100646972656,20151017,2015,10,17,0,MEIYO (CALL SIGN JNQN),JP040989,XBT: T5 (TSK - TSURUMI SEIKI Co.),T5,TSK - TSURUMI SEIKI Co.,1745.9068603515625,0,17368281
13497,JAPAN,38.70800018310547,143.63600158691406,20151017,2015,10,17,0,MEIYO (CALL SIGN JNQN),JP040989,XBT: T5 (TSK - TSURUMI SEIKI Co.),T5,TSK - TSURUMI SEIKI Co.,1745.91455078125,0,17368282
13498,UNKNOWN,-7.25,105.1999969482422,20151017,2015,10,17,0,SWAN RIVER BRIDGE (Cont.ship; call sign 9V8218; built 2010; IMO9550395),99012102,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,373.9519348144531,0,17368283
13499,UNKNOWN,-8.232999801635742,105.56700134277344,20151018,2015,10,18,0,SWAN RIVER BRIDGE (Cont.ship; call sign 9V8218; built 2010; IMO9550395),99012102,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,869.5859375,0,17368284
13500,JAPAN,38.08100128173828,142.91600036621094,20151018,2015,10,18,0,MEIYO (CALL SIGN JNQN),JP040989,XBT: T5 (TSK - TSURUMI SEIKI Co.),T5,TSK - TSURUMI SEIKI Co.,1671.14501953125,0,17368285
13501,UNKNOWN,-9.350000381469728,105.96700286865234,20151018,2015,10,18,0,SWAN RIVER BRIDGE (Cont.ship; call sign 9V8218; built 2010; IMO9550395),99012102,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,899.2255859375,0,17368286
13502,UNKNOWN,32.683300018310554,-117.68329620361328,20151018,2015,10,18,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,773.0245971679688,0,17368287
13503,UNKNOWN,32.78329849243164,-118.0333023071289,20151018,2015,10,18,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,773.0233764648438,0,17368288
13504,UNKNOWN,-10.366999626159668,106.3499984741211,20151018,2015,10,18,0,SWAN RIVER BRIDGE (Cont.ship; call sign 9V8218; built 2010; IMO9550395),99012102,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,887.3566284179688,0,17368289
13505,JAPAN,38.08300018310547,142.91600036621094,20151018,2015,10,18,0,MEIYO (CALL SIGN JNQN),JP040989,XBT: T5 (TSK - TSURUMI SEIKI Co.),T5,TSK - TSURUMI SEIKI Co.,1671.152587890625,0,17368290
13506,UNKNOWN,-6.505000114440918,-34.61800003051758,20151018,2015,10,18,0,0,0,XBT: T5 (SIPPICAN),T5,SIPPICAN,1774.6646728515625,0,17368291
13507,UNKNOWN,-11.383000373840332,106.71700286865234,20151018,2015,10,18,0,SWAN RIVER BRIDGE (Cont.ship; call sign 9V8218; built 2010; IMO9550395),99012102,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,901.1937255859376,0,17368292
13508,JAPAN,38.07600021362305,142.91299438476562,20151018,2015,10,18,0,MEIYO (CALL SIGN JNQN),JP040989,XBT: T5 (TSK - TSURUMI SEIKI Co.),T5,TSK - TSURUMI SEIKI Co.,1671.1365966796875,0,17368293
13509,UNKNOWN,60.915000915527344,-1.0260000228881836,20151018,2015,10,18,0,NORRONA (Call sign OZ2040; built 04.2003; IMO9227390;Faeroe Islands),99012103,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,894.4951782226562,0,17368294
13510,UNKNOWN,60.99800109863281,-1.4730000495910645,20151018,2015,10,18,0,NORRONA (Call sign OZ2040; built 04.2003; IMO9227390;Faeroe Islands),99012103,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,886.547119140625,0,17368296
13511,UNKNOWN,32.84999847412109,-117.8332977294922,20151018,2015,10,18,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,772.9999389648438,0,17368295
13512,UNKNOWN,61.08300018310547,-1.930999994277954,20151018,2015,10,18,0,NORRONA (Call sign OZ2040; built 04.2003; IMO9227390;Faeroe Islands),99012103,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,896.4905395507812,0,17368297
13513,UNITED STATES,34.59000015258789,-66.90899658203125,20151018,2015,10,18,0,OLEANDER (Cont.ship;call sign PJJU;built 10.1990;new c.s.V7SX3;IMO8901406),US037322,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,894.293701171875,0,17368298
13514,UNKNOWN,61.16699981689453,-2.382999897003174,20151018,2015,10,18,0,NORRONA (Call sign OZ2040; built 04.2003; IMO9227390;Faeroe Islands),99012103,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,888.5352172851562,0,17368299
13515,UNKNOWN,-12.449999809265137,107.11699676513672,20151018,2015,10,18,0,SWAN RIVER BRIDGE (Cont.ship; call sign 9V8218; built 2010; IMO9550395),99012102,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,891.3329467773438,0,17368300
13516,UNKNOWN,61.25,-2.83899998664856,20151018,2015,10,18,0,NORRONA (Call sign OZ2040; built 04.2003; IMO9227390;Faeroe Islands),99012103,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,894.5125732421875,0,17368301
13517,BRAZIL,-5.5,-34.773998260498054,20151018,2015,10,18,0,VITAL DE OLIVEIRA (NPqHO;H39;call sign PWVO;built as Cehili 2015;IMO9723784),BR001377,XBT: T5 (SIPPICAN),T5,SIPPICAN,1775.2117919921875,0,17368302
13518,UNKNOWN,61.33399963378906,-3.2920000553131104,20151018,2015,10,18,0,NORRONA (Call sign OZ2040; built 04.2003; IMO9227390;Faeroe Islands),99012103,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,888.5485229492188,0,17368303
13519,UNITED STATES,34.14699935913086,-66.35500335693361,20151018,2015,10,18,0,OLEANDER (Cont.ship;call sign PJJU;built 10.1990;new c.s.V7SX3;IMO8901406),US037322,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,886.3764038085938,0,17368304
13520,UNKNOWN,61.41699981689453,-3.746999979019165,20151018,2015,10,18,0,NORRONA (Call sign OZ2040; built 04.2003; IMO9227390;Faeroe Islands),99012103,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,890.5391845703125,0,17368306
13521,UNKNOWN,32.88330078125,-117.9000015258789,20151018,2015,10,18,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,773.0203247070312,0,17368305
13522,UNKNOWN,61.499000549316406,-4.198999881744385,20151018,2015,10,18,0,NORRONA (Call sign OZ2040; built 04.2003; IMO9227390;Faeroe Islands),99012103,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,896.518798828125,0,17368307
13523,JAPAN,38.150001525878906,142.43099975585938,20151018,2015,10,18,0,MEIYO (CALL SIGN JNQN),JP040989,XBT: T5 (TSK - TSURUMI SEIKI Co.),T5,TSK - TSURUMI SEIKI Co.,962.9463500976562,0,17368308
13524,UNKNOWN,61.58300018310547,-4.6579999923706055,20151018,2015,10,18,0,NORRONA (Call sign OZ2040; built 04.2003; IMO9227390;Faeroe Islands),99012103,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,884.577880859375,0,17368309
13525,UNKNOWN,61.665000915527344,-5.107999801635742,20151018,2015,10,18,0,NORRONA (Call sign OZ2040; built 04.2003; IMO9227390;Faeroe Islands),99012103,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,896.5106811523438,0,17368310
13526,UNITED STATES,33.714000701904304,-65.89800262451172,20151018,2015,10,18,0,OLEANDER (Cont.ship;call sign PJJU;built 10.1990;new c.s.V7SX3;IMO8901406),US037322,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,888.35107421875,0,17368311
13527,UNKNOWN,-13.833000183105469,107.61699676513672,20151018,2015,10,18,0,SWAN RIVER BRIDGE (Cont.ship; call sign 9V8218; built 2010; IMO9550395),99012102,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,45.55500411987305,0,17368312
13528,UNKNOWN,61.749000549316406,-5.573999881744385,20151019,2015,10,19,0,NORRONA (Call sign OZ2040; built 04.2003; IMO9227390;Faeroe Islands),99012103,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,896.5137939453125,0,17368313
13529,BRAZIL,-4.5,-34.819000244140625,20151019,2015,10,19,0,VITAL DE OLIVEIRA (NPqHO;H39;call sign PWVO;built as Cehili 2015;IMO9723784),BR001377,XBT: T5 (SIPPICAN),T5,SIPPICAN,1766.7105712890625,0,17368314
13530,UNKNOWN,61.83000183105469,-6.021999835968018,20151019,2015,10,19,0,NORRONA (Call sign OZ2040; built 04.2003; IMO9227390;Faeroe Islands),99012103,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,896.5091552734375,0,17368315
13531,UNITED STATES,33.312999725341804,-65.48100280761719,20151019,2015,10,19,0,OLEANDER (Cont.ship;call sign PJJU;built 10.1990;new c.s.V7SX3;IMO8901406),US037322,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,884.4124755859375,0,17368316
13532,UNKNOWN,-14.532999992370604,107.86699676513672,20151019,2015,10,19,0,SWAN RIVER BRIDGE (Cont.ship; call sign 9V8218; built 2010; IMO9550395),99012102,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,847.8472290039062,0,17368317
13533,JAPAN,38.14599990844727,142.43099975585938,20151019,2015,10,19,0,MEIYO (CALL SIGN JNQN),JP040989,XBT: T5 (TSK - TSURUMI SEIKI Co.),T5,TSK - TSURUMI SEIKI Co.,962.9227294921876,0,17368318
13534,UNKNOWN,-15.583000183105469,108.26699829101562,20151019,2015,10,19,0,SWAN RIVER BRIDGE (Cont.ship; call sign 9V8218; built 2010; IMO9550395),99012102,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,864.635498046875,0,17368319
13535,JAPAN,38.1510009765625,142.42599487304688,20151019,2015,10,19,0,MEIYO (CALL SIGN JNQN),JP040989,XBT: T5 (TSK - TSURUMI SEIKI Co.),T5,TSK - TSURUMI SEIKI Co.,962.8661499023438,0,17368320
13536,UNKNOWN,32.799999237060554,-118.1667022705078,20151019,2015,10,19,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,773.0298461914062,0,17368321
13537,UNKNOWN,-16.716999053955078,108.6999969482422,20151019,2015,10,19,0,SWAN RIVER BRIDGE (Cont.ship; call sign 9V8218; built 2010; IMO9550395),99012102,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,886.3930053710938,0,17368322
13538,UNKNOWN,32.84999847412109,-118.0167007446289,20151019,2015,10,19,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,773.016357421875,0,17368323
13539,UNKNOWN,-17.683000564575195,109.0500030517578,20151019,2015,10,19,0,SWAN RIVER BRIDGE (Cont.ship; call sign 9V8218; built 2010; IMO9550395),99012102,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,908.1337890625,0,17368325
13540,UNKNOWN,54.56669998168945,-5.283299922943115,20151019,2015,10,19,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,130.39900207519528,0,17368324
13541,UNKNOWN,62.36899948120117,-7.013999938964844,20151019,2015,10,19,0,NORRONA (Call sign OZ2040; built 04.2003; IMO9227390;Faeroe Islands),99012103,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,892.53173828125,0,17368326
13542,UNKNOWN,62.624000549316406,-7.559000015258789,20151019,2015,10,19,0,NORRONA (Call sign OZ2040; built 04.2003; IMO9227390;Faeroe Islands),99012103,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,886.5637817382812,0,17368327
13543,UNKNOWN,-18.58300018310547,109.4000015258789,20151019,2015,10,19,0,SWAN RIVER BRIDGE (Cont.ship; call sign 9V8218; built 2010; IMO9550395),99012102,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,974.364990234375,0,17368330
13544,UNKNOWN,32.766700744628906,-117.9832992553711,20151019,2015,10,19,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,773.0167846679688,0,17368329
13545,UNKNOWN,32.63330078125,-117.5167007446289,20151019,2015,10,19,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,604.4234619140625,0,17368328
13546,UNKNOWN,32.683300018310554,-117.0,20151019,2015,10,19,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,747.787353515625,0,17368331
13547,UNKNOWN,62.87900161743164,-8.109999656677246,20151019,2015,10,19,0,NORRONA (Call sign OZ2040; built 04.2003; IMO9227390;Faeroe Islands),99012103,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,896.5086059570312,0,17368332
13548,UNKNOWN,63.12799835205078,-8.654000282287598,20151019,2015,10,19,0,NORRONA (Call sign OZ2040; built 04.2003; IMO9227390;Faeroe Islands),99012103,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,886.5662231445312,0,17368333
13549,UNKNOWN,53.2667007446289,-5.466700077056885,20151019,2015,10,19,0,0,0,XBT: T4 (SIPPICAN),T4,SIPPICAN,59.57665634155274,0,17368334
13550,UNKNOWN,63.37699890136719,-9.20199966430664,20151019,2015,10,19,0,NORRONA (Call sign OZ2040; built 04.2003; IMO9227390;Faeroe Islands),99012103,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,888.568603515625,0,17368335
13551,UNKNOWN,63.62099838256836,-9.743000030517578,20151019,2015,10,19,0,NORRONA (Call sign OZ2040; built 04.2003; IMO9227390;Faeroe Islands),99012103,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,886.57080078125,0,17368337
13552,UNKNOWN,32.700000762939446,-117.81670379638672,20151019,2015,10,19,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,454.2672119140625,0,17368336
13553,UNKNOWN,63.8650016784668,-10.291000366210938,20151019,2015,10,19,0,NORRONA (Call sign OZ2040; built 04.2003; IMO9227390;Faeroe Islands),99012103,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,886.5758056640625,0,17368338
13554,UNKNOWN,-19.950000762939453,109.91699981689452,20151019,2015,10,19,0,SWAN RIVER BRIDGE (Cont.ship; call sign 9V8218; built 2010; IMO9550395),99012102,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,874.5387573242188,0,17368339
13555,UNKNOWN,64.10500335693361,-10.83199977874756,20151020,2015,10,20,0,NORRONA (Call sign OZ2040; built 04.2003; IMO9227390;Faeroe Islands),99012103,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,894.5326538085938,0,17368341
13556,UNKNOWN,32.916698455810554,-118.13330078125,20151020,2015,10,20,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,772.9907836914062,0,17368340
13557,UNKNOWN,64.34600067138672,-11.380999565124512,20151020,2015,10,20,0,NORRONA (Call sign OZ2040; built 04.2003; IMO9227390;Faeroe Islands),99012103,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,898.525146484375,0,17368342
13558,UNKNOWN,-20.649999618530277,110.1999969482422,20151020,2015,10,20,0,SWAN RIVER BRIDGE (Cont.ship; call sign 9V8218; built 2010; IMO9550395),99012102,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,129.2955322265625,0,17368343
13559,UNKNOWN,64.58399963378906,-11.927000045776367,20151020,2015,10,20,0,NORRONA (Call sign OZ2040; built 04.2003; IMO9227390;Faeroe Islands),99012103,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,896.5789794921875,0,17368344
13560,UNKNOWN,51.06669998168945,-6.26669979095459,20151020,2015,10,20,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,103.96348571777344,0,17368345
13561,UNKNOWN,32.71670150756836,-117.93329620361328,20151020,2015,10,20,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,571.8065185546875,0,17368346
13562,UNKNOWN,64.81800079345703,-12.470999717712402,20151020,2015,10,20,0,NORRONA (Call sign OZ2040; built 04.2003; IMO9227390;Faeroe Islands),99012103,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,894.5874633789062,0,17368347
13563,UNKNOWN,65.05100250244139,-13.015000343322756,20151020,2015,10,20,0,NORRONA (Call sign OZ2040; built 04.2003; IMO9227390;Faeroe Islands),99012103,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,884.618896484375,0,17368348
13564,UNKNOWN,-21.66699981689453,110.58300018310548,20151020,2015,10,20,0,SWAN RIVER BRIDGE (Cont.ship; call sign 9V8218; built 2010; IMO9550395),99012102,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,252.4725646972656,0,17368349
13565,UNKNOWN,33.066699981689446,-119.4666976928711,20151020,2015,10,20,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,747.5634765625,0,17368350
13566,UNKNOWN,-22.75,111.0,20151020,2015,10,20,0,SWAN RIVER BRIDGE (Cont.ship; call sign 9V8218; built 2010; IMO9550395),99012102,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,865.6363525390625,0,17368353
13567,UNKNOWN,49.33330154418945,-7.050000190734862,20151020,2015,10,20,0,0,0,XBT: T4 (SIPPICAN),T4,SIPPICAN,118.54176330566406,0,17368352
13568,UNKNOWN,32.78329849243164,-117.8000030517578,20151020,2015,10,20,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,306.60595703125,0,17368351
13569,UNKNOWN,32.73329925537109,-118.06670379638672,20151020,2015,10,20,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,722.072265625,0,17368354
13570,UNKNOWN,33.23329925537109,-118.7667007446289,20151020,2015,10,20,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,747.7568359375,0,17368355
13571,UNKNOWN,48.6500015258789,-7.400000095367432,20151020,2015,10,20,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,144.62295532226562,0,17368356
13572,UNKNOWN,-24.882999420166016,111.8499984741211,20151020,2015,10,20,0,SWAN RIVER BRIDGE (Cont.ship; call sign 9V8218; built 2010; IMO9550395),99012102,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,792.4390258789062,0,17368357
13573,UNKNOWN,46.73329925537109,-8.183300018310549,20151020,2015,10,20,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,772.93603515625,0,17368358
13574,UNKNOWN,33.03329849243164,-118.3000030517578,20151020,2015,10,20,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,745.8186645507812,0,17368359
